"","Contains fear","containes excitement"
"experimenting",0.0265624318271875,0.973437607288361
"expert",0.0637575164437294,0.936242461204529
"expertise",0.0313657708466053,0.968634247779846
"explain",0.10305742174387,0.896942555904388
"explained",0.211393356323242,0.788606643676758
"explaining",0.157007277011871,0.842992663383484
"explanation",0.405224114656448,0.594775915145874
"explication",0.063968650996685,0.936031341552734
"explicit",0.172327801585197,0.827672183513641
"explicitly",0.0591487139463425,0.940851330757141
"exploding",0.58308345079422,0.41691654920578
"exploit",0.605821967124939,0.394178032875061
"exploration",0.00936972629278898,0.990630269050598
"explore",0.0844454988837242,0.915554523468018
"exploreai",0.102754697203636,0.897245287895203
"explored",0.206340491771698,0.793659508228302
"explores",0.111352048814297,0.888647973537445
"exploring",0.143158093094826,0.856841921806335
"explosion",0.27819886803627,0.721801161766052
"explosive",0.175294980406761,0.824705004692078
"expo",0.0632393583655357,0.936760604381561
"exponential",0.0103053087368608,0.989694714546204
"exponentially",0.0649366676807404,0.935063302516937
"export",0.135610312223434,0.864389657974243
"express",0.0400985553860664,0.959901452064514
"expresscouk",0.110271647572517,0.889728367328644
"expressed",0.108569145202637,0.891430854797363
"expressing",0.0175690166652203,0.982430994510651
"expression",0.0266392845660448,0.9733607172966
"expressly",0.0221237372606993,0.977876245975494
"expresswire",0.0856974646449089,0.914302468299866
"exscientia",0.0932420417666435,0.906757950782776
"extend",0.123353786766529,0.876646220684052
"extension",0.0752384066581726,0.924761533737183
"extensive",0.0984407290816307,0.901559293270111
"extent",0.124591410160065,0.875408530235291
"extinction",0.692727744579315,0.307272285223007
"extra",0.0958572030067444,0.904142737388611
"extract",0.297862678766251,0.702137351036072
"extracting",0.371803551912308,0.62819641828537
"extraordinary",0.0636236593127251,0.936376333236694
"extraterrestrial",0.410636991262436,0.589363038539886
"extreme",0.19113951921463,0.808860421180725
"extremely",0.128531754016876,0.871468245983124
"extremist",0.842183649539948,0.157816380262375
"ey",0.116563186049461,0.883436858654022
"eye",0.119325920939445,0.880674064159393
"eyebrow",0.353631168603897,0.646368801593781
"faber",0.508776664733887,0.491223305463791
"fabricate",0.11575274169445,0.884247303009033
"fabulous",0.0489305108785629,0.951069474220276
"facebook",0.101237766444683,0.898762226104736
"faced",0.169811964035034,0.830187976360321
"facet",0.142541408538818,0.857458531856537
"facial",0.136028066277504,0.863971889019012
"facilitate",0.214033722877502,0.785966277122498
"facility",0.0490953847765923,0.950904607772827
"facing",0.159158810973167,0.840841174125671
"factor",0.191710069775581,0.808290004730225
"factory",0.185709580779076,0.814290404319763
"factset",0.153732120990753,0.846267879009247
"factsthese",0.21328304708004,0.786716997623444
"factual",0.290767014026642,0.709232985973358
"faculty",0.202849149703979,0.797150850296021
"fad",0.615038394927979,0.384961575269699
"fail",0.898536682128906,0.101463317871094
"failed",0.838669896125793,0.161330059170723
"failure",0.890630543231964,0.109369441866875
"failures",0.899886727333069,0.10011325776577
"fair",0.042881928384304,0.957118093967438
"fairer",0.0557064339518547,0.944293558597565
"fairly",0.0554793998599052,0.944520592689514
"fairness",0.0721862688660622,0.927813708782196
"faith",0.0635590851306915,0.936440885066986
"fake",0.703719854354858,0.296280115842819
"fakes",0.92683070898056,0.0731692612171173
"fall",0.386697620153427,0.613302409648895
"falling",0.563384532928467,0.436615526676178
"false",0.701547086238861,0.298452883958817
"falsely",0.701372861862183,0.298627138137817
"falsifying",0.787650287151337,0.212349742650986
"familiar",0.122885778546333,0.877114176750183
"family",0.112808883190155,0.887191116809845
"famous",0.102347515523434,0.897652506828308
"fan",0.0413117595016956,0.958688259124756
"fancy",0.0326094925403595,0.967390477657318
"fantasy",0.113657921552658,0.88634204864502
"fanylion",0.469371765851974,0.530628263950348
"faq",0.221443772315979,0.778556227684021
"farce",0.804959833621979,0.195040121674538
"farther",0.295082956552505,0.704917013645172
"fascinating",0.540134787559509,0.459865212440491
"fascist",0.861728191375732,0.138271778821945
"fashion",0.0503485202789307,0.949651479721069
"fashioned",0.205513209104538,0.794486820697784
"fast",0.0213110316544771,0.978688955307007
"faster",0.0926247015595436,0.907375276088715
"fatality",0.555734753608704,0.444265276193619
"fate",0.548939824104309,0.451060146093369
"father",0.139149188995361,0.860850811004639
"fathom",0.467369884252548,0.532630145549774
"favor",0.0143198668956757,0.985680103302002
"favorable",0.0806565210223198,0.9193434715271
"favorite",0.0279168467968702,0.972083151340485
"favour",0.0121548399329185,0.987845182418823
"fax",0.13388304412365,0.866117000579834
"fcc",0.337200552225113,0.662799477577209
"fda",0.182235077023506,0.81776487827301
"fear",0.706398844718933,0.293601155281067
"feared",0.904380977153778,0.0956190526485443
"feasibility",0.085589811205864,0.91441023349762
"feasible",0.166359156370163,0.833640813827515
"feat",0.109310731291771,0.890689313411713
"feature",0.0644340217113495,0.935566008090973
"featured",0.0437149666249752,0.956285059452057
"features",0.0394109673798084,0.960588991641998
"featuring",0.0513458363711834,0.948654174804688
"february",0.122946172952652,0.87705385684967
"federal",0.216569736599922,0.783430278301239
"federalist",0.315419495105743,0.684580504894257
"federally",0.170110732316971,0.829889297485352
"federation",0.159386903047562,0.840613126754761
"feed",0.0731063410639763,0.926893711090088
"feedback",0.136233225464821,0.86376678943634
"feeder",0.11115363240242,0.888846337795258
"feeding",0.0763756558299065,0.923624336719513
"feel",0.0823020488023758,0.917697906494141
"feeling",0.556893467903137,0.443106561899185
"fel",0.4485984146595,0.551401555538177
"fellow",0.0815998241305351,0.918400168418884
"female",0.0809337124228477,0.919066309928894
"feminist",0.154051333665848,0.84594863653183
"fermi",0.175460696220398,0.824539244174957
"festival",0.0270527042448521,0.972947299480438
"ffordd",0.323370724916458,0.676629245281219
"ffracsiwn",0.31048983335495,0.689510226249695
"fi",0.164150685071945,0.835849344730377
"fico",0.238430991768837,0.761569023132324
"fiction",0.130261361598969,0.869738638401031
"field",0.125426635146141,0.874573290348053
"fieldin",0.209487795829773,0.790512144565582
"fight",0.283508658409119,0.716491401195526
"fighter",0.0812127813696861,0.918787181377411
"fighting",0.391615271568298,0.608384788036346
"figure",0.190615430474281,0.80938458442688
"figured",0.273774683475494,0.72622537612915
"figures",0.325440466403961,0.674559593200684
"figuring",0.289110511541367,0.710889518260956
"fil",0.211092248558998,0.788907766342163
"file",0.180537328124046,0.819462716579437
"filed",0.359016269445419,0.640983700752258
"fill",0.106118455529213,0.893881559371948
"filled",0.0432792864739895,0.95672070980072
"filling",0.124124765396118,0.875875234603882
"film",0.0932677611708641,0.906732261180878
"filter",0.374212265014648,0.625787734985352
"filtering",0.500757217407227,0.499242812395096
"fin",0.151390835642815,0.848609089851379
"final",0.179969146847725,0.820030868053436
"finally",0.142746940255165,0.857253134250641
"finance",0.162670239806175,0.837329745292664
"financial",0.259917289018631,0.740082681179047
"finding",0.181467294692993,0.818532705307007
"fine",0.0342840738594532,0.965715885162354
"fingertip",0.221416845917702,0.778583168983459
"finish",0.0718760415911674,0.928123950958252
"finished",0.265905767679214,0.734094202518463
"finite",0.0417186990380287,0.958281338214874
"finma",0.200363963842392,0.799636006355286
"finsta",0.232170715928078,0.767829239368439
"fionnuala",0.384082496166229,0.615917563438416
"fire",0.094994880259037,0.905005156993866
"firefighter",0.0867219120264053,0.913278102874756
"firm",0.0698042139410973,0.930195748806
"firstborn",0.132679685950279,0.867320239543915
"fiscal",0.5824134349823,0.417586505413055
"fish",0.0739702433347702,0.926029801368713
"fit",0.0531261451542377,0.946873843669891
"fittest",0.227547720074654,0.772452294826508
"fix",0.329226315021515,0.670773684978485
"fixing",0.441399246454239,0.558600723743439
"flaen",0.148630276322365,0.851369738578796
"flag",0.276903480291367,0.723096549510956
"flagged",0.59464293718338,0.40535706281662
"flash",0.0749467313289642,0.925053298473358
"flattening",0.0431576371192932,0.956842362880707
"flaubert",0.221624568104744,0.778375446796417
"flavor",0.0162635259330273,0.983736455440521
"flaw",0.0992901623249054,0.900709807872772
"flesh",0.258243203163147,0.741756737232208
"flexibility",0.0550547130405903,0.944945335388184
"flexible",0.0641257986426353,0.935874223709106
"flexibly",0.0221099406480789,0.977890074253082
"flight",0.0795210227370262,0.920478999614716
"flip",0.0510746613144875,0.948925316333771
"floor",0.0951205492019653,0.904879450798035
"florida",0.158553078770638,0.841446936130524
"flurry",0.059829767793417,0.940170168876648
"fly",0.0889983773231506,0.911001622676849
"focal",0.151261627674103,0.848738431930542
"focus",0.0643267780542374,0.935673177242279
"focused",0.0992290675640106,0.900770962238312
"focusing",0.126588061451912,0.873411953449249
"fod",0.34570723772049,0.654292821884155
"fodelu",0.295566499233246,0.704433441162109
"fold",0.0805348455905914,0.919465124607086
"folder",0.167611822485924,0.83238822221756
"folk",0.0661639273166656,0.933836042881012
"follow",0.0840556472539902,0.915944278240204
"follower",0.0503323823213577,0.949667572975159
"folly",0.157712697982788,0.842287302017212
"fomo",0.220329821109772,0.779670178890228
"fond",0.235971078276634,0.764028906822205
"fonitro",0.218559831380844,0.781440198421478
"food",0.0405524298548698,0.95944756269455
"fool",0.916363894939423,0.0836360976099968
"foolhardy",0.937161266803741,0.0628387182950974
"foolishly",0.646238148212433,0.35376188158989
"footage",0.213719889521599,0.78628009557724
"footprint",0.271088540554047,0.728911459445953
"footstep",0.169369384646416,0.830630600452423
"foray",0.245517835021019,0.75448215007782
"forb",0.3704674243927,0.6295325756073
"force",0.0941567793488503,0.905843198299408
"forced",0.452924758195877,0.547075212001801
"forces",0.201374739408493,0.798625230789185
"ford",0.132167592644691,0.86783242225647
"forecast",0.140852198004723,0.859147787094116
"forecasted",0.212394893169403,0.787605106830597
"forecaster",0.282728016376495,0.717271983623505
"forecasting",0.180652901530266,0.819347083568573
"forefront",0.172717794775963,0.827282249927521
"foreign",0.118044652044773,0.881955325603485
"foresee",0.145849943161011,0.854150116443634
"forest",0.0858248695731163,0.914175093173981
"forever",0.231242582201958,0.768757343292236
"forge",0.0884602144360542,0.911539793014526
"forgiveness",0.0550386756658554,0.944961309432983
"forgot",0.869388818740845,0.130611181259155
"form",0.0867459774017334,0.913254082202911
"formal",0.153448447585106,0.846551537513733
"formally",0.134042486548424,0.865957498550415
"format",0.286460280418396,0.713539779186249
"formed",0.223376139998436,0.776623845100403
"formulation",0.10064322501421,0.899356782436371
"forrester",0.626303911209106,0.373696088790894
"forsight",0.488327711820602,0.511672258377075
"fort",0.0928464606404305,0.90715354681015
"fortify",0.030751459300518,0.969248592853546
"fortune",0.432595670223236,0.567404270172119
"forum",0.0911591649055481,0.908840835094452
"forward",0.0564900860190392,0.943509936332703
"fossil",0.940729022026062,0.0592709816992283
"foster",0.180347755551338,0.819652259349823
"fostering",0.282319515943527,0.717680513858795
"found",0.082499735057354,0.917500197887421
"foundation",0.0589549243450165,0.941045105457306
"foundational",0.116504818201065,0.883495151996613
"founder",0.0815804377198219,0.918419599533081
"founding",0.0912847891449928,0.90871524810791
"fourfold",0.104449033737183,0.895550906658173
"fourth",0.11164154112339,0.888358473777771
"fox",0.197495579719543,0.802504479885101
"fraction",0.578922033309937,0.421077966690063
"framework",0.0755243003368378,0.924475729465485
"francisco",0.190224856138229,0.809775173664093
"frank",0.868108689785004,0.13189135491848
"franklin",0.634947776794434,0.365052253007889
"fraser",0.0416279062628746,0.958372116088867
"fraud",0.853846848011017,0.146153122186661
"freaking",0.342935472726822,0.657064497470856
"fred",0.161649957299232,0.838350057601929
"freddy",0.190099716186523,0.809900343418121
"free",0.21409660577774,0.78590339422226
"freedom",0.0548460446298122,0.945154011249542
"freely",0.215609356760979,0.78439062833786
"freihofer",0.370533585548401,0.629466474056244
"french",0.533593833446503,0.466406136751175
"frenzy",0.485203355550766,0.514796674251556
"frequency",0.109230898320675,0.890769124031067
"frequently",0.158367559313774,0.841632425785065
"fresh",0.0300478301942348,0.969952166080475
"frey",0.0939114838838577,0.906088531017303
"friday",0.0650963634252548,0.934903621673584
"fridge",0.36523312330246,0.634766817092896
"friend",0.0388004556298256,0.961199581623077
"friendliness",0.0369369015097618,0.96306312084198
"friendly",0.0418732278048992,0.958126783370972
"frightening",0.313675343990326,0.686324596405029
"frighteningly",0.166069060564041,0.833930969238281
"frih",0.33783146739006,0.662168562412262
"front",0.140051364898682,0.859948694705963
"frontier",0.187494620680809,0.812505424022675
"fruit",0.0372542068362236,0.962745845317841
"fruition",0.218250811100006,0.781749248504639
"fsd",0.192230224609375,0.807769775390625
"fuddiol",0.410392224788666,0.589607834815979
"fuel",0.0489288531243801,0.95107114315033
"fueled",0.0275277104228735,0.972472310066223
"fueling",0.0236233193427324,0.976376712322235
"fuelled",0.117125041782856,0.882874965667725
"fulfilled",0.0758672580122948,0.924132764339447
"fun",0.00946810841560364,0.990531861782074
"function.",0.0550289936363697,0.944971024990082
